id,dbt_valid_from,dbt_valid_to,type
166,2024-01-05T00:00:00,2024-01-10T00:00:00,updated_row
166,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
167,2024-01-01T00:00:00,2024-01-12T00:00:00,deleted_row
168,2024-01-01T00:00:00,2024-01-25T00:00:00,initial_load
168,2024-01-25T00:00:00,2024-02-01T00:00:00,updated_row
168,2024-02-01T00:00:00,,anomaly_updated_row
169,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
169,2024-01-03T00:00:00,2024-01-10T00:00:00,updated_row
169,2024-01-10T00:00:00,2024-01-29T00:00:00,anomaly_updated_row
169,2024-01-29T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
170,2024-01-01T00:00:00,2024-01-03T00:00:00,deleted_row
171,2024-01-01T00:00:00,2024-01-15T00:00:00,deleted_row
172,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
172,2024-01-10T00:00:00,,anomaly_updated_row
173,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
173,2024-01-10T00:00:00,2024-02-15T00:00:00,anomaly_updated_row
173,2024-02-15T00:00:00,,updated_row
174,2024-01-01T00:00:00,2024-01-27T00:00:00,initial_load
174,2024-01-27T00:00:00,2024-01-31T00:00:00,deleted_row
175,2024-01-01T00:00:00,2024-01-07T00:00:00,initial_load
175,2024-01-07T00:00:00,2024-01-10T00:00:00,updated_row
175,2024-01-10T00:00:00,2024-02-09T00:00:00,anomaly_updated_row
175,2024-02-09T00:00:00,2024-02-29T00:00:00,updated_row
175,2024-02-29T00:00:00,,updated_row
176,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
176,2024-01-10T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
177,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
177,2024-01-10T00:00:00,2024-01-26T00:00:00,anomaly_updated_row
177,2024-01-26T00:00:00,,updated_row
178,2024-01-01T00:00:00,2024-01-03T00:00:00,deleted_row
179,2024-01-01T00:00:00,2024-01-07T00:00:00,initial_load
179,2024-01-07T00:00:00,2024-01-30T00:00:00,updated_row
179,2024-01-30T00:00:00,2024-02-25T00:00:00,updated_row
179,2024-02-25T00:00:00,2024-02-26T00:00:00,deleted_row
180,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
180,2024-01-10T00:00:00,2024-03-01T00:00:00,anomaly_updated_row
180,2024-03-01T00:00:00,,updated_row
181,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
181,2024-01-10T00:00:00,2024-01-18T00:00:00,anomaly_updated_row
181,2024-01-18T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
182,2024-01-01T00:00:00,2024-01-05T00:00:00,initial_load
182,2024-01-05T00:00:00,2024-01-17T00:00:00,updated_row
182,2024-01-17T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
183,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
183,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
184,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
184,2024-01-10T00:00:00,2024-01-12T00:00:00,deleted_row
185,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
185,2024-01-10T00:00:00,2024-01-15T00:00:00,deleted_row
186,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
186,2024-01-10T00:00:00,2024-01-16T00:00:00,deleted_row
187,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
187,2024-01-10T00:00:00,2024-01-22T00:00:00,anomaly_updated_row
187,2024-01-22T00:00:00,2024-02-09T00:00:00,updated_row
187,2024-02-09T00:00:00,,updated_row
188,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
188,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
189,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
189,2024-01-10T00:00:00,2024-02-16T00:00:00,anomaly_updated_row
189,2024-02-16T00:00:00,,updated_row
190,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
190,2024-01-10T00:00:00,2024-01-18T00:00:00,anomaly_updated_row
190,2024-01-18T00:00:00,2024-02-13T00:00:00,updated_row
190,2024-02-13T00:00:00,,updated_row
191,2024-01-01T00:00:00,2024-01-14T00:00:00,deleted_row
192,2024-01-01T00:00:00,2024-01-04T00:00:00,initial_load
192,2024-01-04T00:00:00,2024-01-16T00:00:00,updated_row
192,2024-01-16T00:00:00,2024-01-28T00:00:00,updated_row
192,2024-01-28T00:00:00,,updated_row
193,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
193,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_updated_row
193,2024-01-20T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
194,2024-01-01T00:00:00,2024-01-22T00:00:00,initial_load
194,2024-01-22T00:00:00,,updated_row
195,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
195,2024-01-10T00:00:00,,anomaly_updated_row
196,2024-01-01T00:00:00,,initial_load
197,2024-01-01T00:00:00,2024-01-13T00:00:00,initial_load
197,2024-01-13T00:00:00,2024-01-14T00:00:00,deleted_row
198,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
199,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
199,2024-01-03T00:00:00,2024-01-10T00:00:00,updated_row
199,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
200,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
200,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
201,2024-01-01T00:00:00,2024-01-06T00:00:00,initial_load
201,2024-01-06T00:00:00,2024-01-10T00:00:00,updated_row
201,2024-01-10T00:00:00,2024-02-10T00:00:00,anomaly_updated_row
201,2024-02-10T00:00:00,2024-02-12T00:00:00,updated_row
201,2024-02-12T00:00:00,,updated_row
202,2024-01-01T00:00:00,2024-01-08T00:00:00,initial_load
202,2024-01-08T00:00:00,2024-01-10T00:00:00,updated_row
202,2024-01-10T00:00:00,2024-01-19T00:00:00,anomaly_updated_row
202,2024-01-19T00:00:00,2024-02-29T00:00:00,deleted_row
203,2024-01-01T00:00:00,2024-01-06T00:00:00,initial_load
203,2024-01-06T00:00:00,2024-01-10T00:00:00,updated_row
203,2024-01-10T00:00:00,2024-01-11T00:00:00,deleted_row
204,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
204,2024-01-02T00:00:00,2024-01-10T00:00:00,updated_row
204,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
205,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
205,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
206,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
206,2024-01-10T00:00:00,,updated_row
207,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
208,2024-01-01T00:00:00,2024-01-06T00:00:00,initial_load
208,2024-01-06T00:00:00,2024-01-10T00:00:00,updated_row
208,2024-01-10T00:00:00,2024-01-18T00:00:00,deleted_row
209,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
209,2024-01-10T00:00:00,2024-02-01T00:00:00,anomaly_updated_row
209,2024-02-01T00:00:00,2024-02-05T00:00:00,updated_row
209,2024-02-05T00:00:00,,updated_row
210,2024-01-01T00:00:00,2024-01-06T00:00:00,initial_load
210,2024-01-06T00:00:00,2024-01-10T00:00:00,updated_row
210,2024-01-10T00:00:00,2024-01-13T00:00:00,anomaly_updated_row
210,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
211,2024-01-01T00:00:00,2024-01-06T00:00:00,initial_load
211,2024-01-06T00:00:00,2024-01-10T00:00:00,updated_row
211,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_updated_row
211,2024-01-20T00:00:00,2024-01-25T00:00:00,updated_row
211,2024-01-25T00:00:00,,updated_row
212,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
212,2024-01-10T00:00:00,2024-01-14T00:00:00,anomaly_updated_row
212,2024-01-14T00:00:00,,updated_row
213,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
213,2024-01-10T00:00:00,2024-01-16T00:00:00,anomaly_updated_row
213,2024-01-16T00:00:00,2024-01-26T00:00:00,deleted_row
214,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
214,2024-01-10T00:00:00,2024-01-13T00:00:00,anomaly_updated_row
214,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
215,2024-01-01T00:00:00,2024-01-11T00:00:00,initial_load
215,2024-01-11T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
216,2024-01-01T00:00:00,2024-01-07T00:00:00,initial_load
216,2024-01-07T00:00:00,2024-01-31T00:00:00,updated_row
216,2024-01-31T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
217,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
217,2024-01-03T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
218,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
218,2024-01-10T00:00:00,2024-01-11T00:00:00,anomaly_updated_row
218,2024-01-11T00:00:00,2024-01-13T00:00:00,updated_row
218,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
219,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
219,2024-01-10T00:00:00,2024-01-11T00:00:00,anomaly_updated_row
219,2024-01-11T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
220,2024-01-01T00:00:00,2024-01-18T00:00:00,initial_load
220,2024-01-18T00:00:00,2024-01-25T00:00:00,updated_row
220,2024-01-25T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
221,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
221,2024-01-02T00:00:00,2024-01-10T00:00:00,updated_row
221,2024-01-10T00:00:00,2024-01-13T00:00:00,anomaly_updated_row
221,2024-01-13T00:00:00,2024-01-27T00:00:00,updated_row
221,2024-01-27T00:00:00,2024-02-15T00:00:00,updated_row
221,2024-02-15T00:00:00,2024-02-21T00:00:00,updated_row
221,2024-02-21T00:00:00,,updated_row
222,2024-01-01T00:00:00,2024-01-22T00:00:00,initial_load
222,2024-01-22T00:00:00,,updated_row
223,2024-01-01T00:00:00,2024-01-08T00:00:00,deleted_row
224,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
224,2024-01-02T00:00:00,2024-01-05T00:00:00,updated_row
224,2024-01-05T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
225,2024-01-01T00:00:00,2024-01-08T00:00:00,initial_load
225,2024-01-08T00:00:00,2024-01-10T00:00:00,updated_row
225,2024-01-10T00:00:00,2024-01-29T00:00:00,deleted_row
226,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
226,2024-01-02T00:00:00,,updated_row
227,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
228,2024-01-01T00:00:00,2024-01-13T00:00:00,initial_load
228,2024-01-13T00:00:00,2024-01-25T00:00:00,updated_row
228,2024-01-25T00:00:00,2024-02-23T00:00:00,updated_row
228,2024-02-23T00:00:00,,updated_row
229,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
229,2024-01-02T00:00:00,2024-01-10T00:00:00,updated_row
229,2024-01-10T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
230,2024-01-01T00:00:00,2024-01-04T00:00:00,initial_load
230,2024-01-04T00:00:00,2024-01-20T00:00:00,updated_row
230,2024-01-20T00:00:00,2024-01-27T00:00:00,updated_row
230,2024-01-27T00:00:00,2024-02-16T00:00:00,updated_row
230,2024-02-16T00:00:00,,updated_row
231,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
232,2024-01-01T00:00:00,2024-01-08T00:00:00,initial_load
232,2024-01-08T00:00:00,2024-01-19T00:00:00,updated_row
232,2024-01-19T00:00:00,2024-01-23T00:00:00,deleted_row
233,2024-01-01T00:00:00,2024-01-06T00:00:00,initial_load
233,2024-01-06T00:00:00,2024-01-10T00:00:00,updated_row
233,2024-01-10T00:00:00,2024-01-24T00:00:00,anomaly_updated_row
233,2024-01-24T00:00:00,2024-01-30T00:00:00,updated_row
233,2024-01-30T00:00:00,2024-02-07T00:00:00,updated_row
233,2024-02-07T00:00:00,,updated_row
234,2024-01-01T00:00:00,2024-01-04T00:00:00,deleted_row
235,2024-01-01T00:00:00,2024-01-10T00:00:00,deleted_row
236,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
236,2024-01-03T00:00:00,2024-01-10T00:00:00,updated_row
236,2024-01-10T00:00:00,,anomaly_updated_row
237,2024-01-01T00:00:00,2024-01-05T00:00:00,initial_load
237,2024-01-05T00:00:00,2024-01-09T00:00:00,updated_row
237,2024-01-09T00:00:00,2024-02-12T00:00:00,updated_row
237,2024-02-12T00:00:00,,updated_row
238,2024-01-01T00:00:00,2024-01-09T00:00:00,initial_load
238,2024-01-09T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
239,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
239,2024-01-02T00:00:00,2024-01-25T00:00:00,updated_row
239,2024-01-25T00:00:00,,updated_row
240,2024-01-01T00:00:00,2024-01-04T00:00:00,initial_load
240,2024-01-04T00:00:00,2024-01-10T00:00:00,updated_row
240,2024-01-10T00:00:00,2024-01-11T00:00:00,anomaly_updated_row
240,2024-01-11T00:00:00,2024-01-14T00:00:00,updated_row
240,2024-01-14T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
241,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
241,2024-01-03T00:00:00,,updated_row
242,2024-01-01T00:00:00,2024-02-27T00:00:00,initial_load
242,2024-02-27T00:00:00,,updated_row
243,2024-01-01T00:00:00,2024-01-08T00:00:00,initial_load
243,2024-01-08T00:00:00,2024-01-10T00:00:00,updated_row
243,2024-01-10T00:00:00,2024-02-03T00:00:00,deleted_row
244,2024-01-01T00:00:00,2024-01-12T00:00:00,deleted_row
245,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
245,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
246,2024-01-01T00:00:00,2024-01-12T00:00:00,initial_load
246,2024-01-12T00:00:00,2024-02-01T00:00:00,updated_row
246,2024-02-01T00:00:00,2024-02-22T00:00:00,deleted_row
247,2024-01-01T00:00:00,2024-02-08T00:00:00,deleted_row
248,2024-01-01T00:00:00,2024-01-12T00:00:00,initial_load
248,2024-01-12T00:00:00,2024-01-17T00:00:00,updated_row
248,2024-01-17T00:00:00,,updated_row
249,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
249,2024-01-10T00:00:00,2024-01-20T00:00:00,deleted_row
250,2024-01-01T00:00:00,2024-01-08T00:00:00,initial_load
250,2024-01-08T00:00:00,2024-01-10T00:00:00,updated_row
250,2024-01-10T00:00:00,2024-01-14T00:00:00,anomaly_updated_row
250,2024-01-14T00:00:00,2024-01-26T00:00:00,updated_row
250,2024-01-26T00:00:00,,updated_row
251,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
251,2024-01-02T00:00:00,2024-01-10T00:00:00,updated_row
251,2024-01-10T00:00:00,2024-01-18T00:00:00,deleted_row
252,2024-01-01T00:00:00,2024-01-09T00:00:00,initial_load
252,2024-01-09T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
253,2024-01-01T00:00:00,2024-01-03T00:00:00,deleted_row
254,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
254,2024-01-10T00:00:00,2024-01-16T00:00:00,anomaly_updated_row
254,2024-01-16T00:00:00,2024-02-23T00:00:00,updated_row
254,2024-02-23T00:00:00,,updated_row
255,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
255,2024-01-10T00:00:00,2024-02-18T00:00:00,anomaly_updated_row
255,2024-02-18T00:00:00,,updated_row
256,2024-01-01T00:00:00,2024-01-05T00:00:00,initial_load
256,2024-01-05T00:00:00,2024-01-10T00:00:00,updated_row
256,2024-01-10T00:00:00,2024-01-12T00:00:00,anomaly_updated_row
256,2024-01-12T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
257,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
257,2024-01-10T00:00:00,2024-01-11T00:00:00,anomaly_updated_row
257,2024-01-11T00:00:00,2024-01-25T00:00:00,updated_row
257,2024-01-25T00:00:00,2024-02-18T00:00:00,deleted_row
258,2024-01-01T00:00:00,2024-01-11T00:00:00,initial_load
258,2024-01-11T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
259,2024-01-01T00:00:00,2024-01-07T00:00:00,initial_load
259,2024-01-07T00:00:00,2024-01-10T00:00:00,updated_row
259,2024-01-10T00:00:00,2024-01-30T00:00:00,anomaly_updated_row
259,2024-01-30T00:00:00,2024-02-02T00:00:00,deleted_row
260,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
260,2024-01-10T00:00:00,2024-02-26T00:00:00,anomaly_updated_row
260,2024-02-26T00:00:00,,updated_row
261,2024-01-01T00:00:00,2024-01-15T00:00:00,initial_load
261,2024-01-15T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
262,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
262,2024-01-10T00:00:00,,anomaly_updated_row
263,2024-01-01T00:00:00,2024-01-13T00:00:00,initial_load
263,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
264,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
264,2024-01-10T00:00:00,2024-02-01T00:00:00,anomaly_updated_row
264,2024-02-01T00:00:00,,anomaly_updated_row
265,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
265,2024-01-10T00:00:00,2024-01-14T00:00:00,anomaly_updated_row
265,2024-01-14T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
266,2024-01-01T00:00:00,2024-01-05T00:00:00,initial_load
266,2024-01-05T00:00:00,2024-01-10T00:00:00,updated_row
266,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
267,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
267,2024-01-10T00:00:00,2024-01-15T00:00:00,anomaly_updated_row
267,2024-01-15T00:00:00,2024-02-11T00:00:00,updated_row
267,2024-02-11T00:00:00,2024-02-17T00:00:00,deleted_row
268,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
268,2024-01-10T00:00:00,2024-01-25T00:00:00,anomaly_updated_row
268,2024-01-25T00:00:00,,updated_row
269,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
269,2024-01-10T00:00:00,2024-01-28T00:00:00,anomaly_updated_row
269,2024-01-28T00:00:00,2024-02-13T00:00:00,updated_row
269,2024-02-13T00:00:00,,updated_row
270,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
270,2024-01-10T00:00:00,2024-01-11T00:00:00,deleted_row
271,2024-01-01T00:00:00,2024-01-02T00:00:00,deleted_row
272,2024-01-01T00:00:00,2024-01-05T00:00:00,initial_load
272,2024-01-05T00:00:00,2024-01-10T00:00:00,updated_row
272,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
273,2024-01-01T00:00:00,2024-01-09T00:00:00,deleted_row
274,2024-01-01T00:00:00,2024-01-16T00:00:00,deleted_row
275,2024-01-01T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
276,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
276,2024-01-10T00:00:00,2024-01-16T00:00:00,anomaly_updated_row
276,2024-01-16T00:00:00,,updated_row
277,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
277,2024-01-03T00:00:00,2024-01-08T00:00:00,updated_row
277,2024-01-08T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
278,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
278,2024-01-10T00:00:00,2024-02-25T00:00:00,deleted_row
279,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
279,2024-01-10T00:00:00,2024-02-10T00:00:00,anomaly_updated_row
279,2024-02-10T00:00:00,2024-02-16T00:00:00,deleted_row
280,2024-01-01T00:00:00,2024-01-05T00:00:00,deleted_row
281,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
281,2024-01-10T00:00:00,2024-01-10T00:00:00,updated_row
281,2024-01-10T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
282,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
282,2024-01-02T00:00:00,2024-02-01T00:00:00,updated_row
282,2024-02-01T00:00:00,2024-02-15T00:00:00,anomaly_updated_row
282,2024-02-15T00:00:00,2024-02-19T00:00:00,updated_row
282,2024-02-19T00:00:00,,updated_row
283,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
283,2024-01-10T00:00:00,2024-01-13T00:00:00,deleted_row
284,2024-01-01T00:00:00,2024-01-07T00:00:00,initial_load
284,2024-01-07T00:00:00,2024-01-08T00:00:00,updated_row
284,2024-01-08T00:00:00,2024-01-10T00:00:00,updated_row
284,2024-01-10T00:00:00,2024-01-15T00:00:00,anomaly_updated_row
284,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
285,2024-01-01T00:00:00,2024-01-02T00:00:00,initial_load
285,2024-01-02T00:00:00,2024-01-12T00:00:00,updated_row
285,2024-01-12T00:00:00,2024-02-01T00:00:00,updated_row
285,2024-02-01T00:00:00,2024-02-14T00:00:00,anomaly_updated_row
285,2024-02-14T00:00:00,,updated_row
286,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
286,2024-01-10T00:00:00,,anomaly_updated_row
287,2024-01-01T00:00:00,2024-01-07T00:00:00,deleted_row
288,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
288,2024-01-03T00:00:00,2024-01-10T00:00:00,updated_row
288,2024-01-10T00:00:00,2024-01-12T00:00:00,anomaly_updated_row
288,2024-01-12T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
289,2024-01-01T00:00:00,2024-01-21T00:00:00,initial_load
289,2024-01-21T00:00:00,2024-01-24T00:00:00,updated_row
289,2024-01-24T00:00:00,,updated_row
290,2024-01-01T00:00:00,2024-02-01T00:00:00,deleted_row
291,2024-01-01T00:00:00,2024-01-04T00:00:00,initial_load
291,2024-01-04T00:00:00,,updated_row
292,2024-01-01T00:00:00,2024-01-13T00:00:00,initial_load
292,2024-01-13T00:00:00,2024-01-28T00:00:00,updated_row
292,2024-01-28T00:00:00,2024-02-01T00:00:00,updated_row
292,2024-02-01T00:00:00,2024-02-08T00:00:00,updated_row
292,2024-02-08T00:00:00,,updated_row
293,2024-01-01T00:00:00,2024-01-04T00:00:00,initial_load
293,2024-01-04T00:00:00,2024-01-08T00:00:00,updated_row
293,2024-01-08T00:00:00,2024-02-01T00:00:00,updated_row
293,2024-02-01T00:00:00,2024-02-15T00:00:00,deleted_row
294,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
294,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
295,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
295,2024-01-10T00:00:00,2024-01-12T00:00:00,anomaly_updated_row
295,2024-01-12T00:00:00,2024-01-25T00:00:00,deleted_row
296,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
296,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
297,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
297,2024-01-10T00:00:00,2024-01-31T00:00:00,anomaly_updated_row
297,2024-01-31T00:00:00,,updated_row
298,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
298,2024-01-10T00:00:00,2024-01-12T00:00:00,anomaly_updated_row
298,2024-01-12T00:00:00,2024-02-01T00:00:00,updated_row
298,2024-02-01T00:00:00,2024-02-26T00:00:00,updated_row
298,2024-02-26T00:00:00,,updated_row
299,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
299,2024-01-10T00:00:00,2024-01-24T00:00:00,anomaly_updated_row
299,2024-01-24T00:00:00,,updated_row
300,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
300,2024-01-03T00:00:00,2024-01-04T00:00:00,updated_row
300,2024-01-04T00:00:00,2024-01-13T00:00:00,deleted_row
301,2024-01-01T00:00:00,2024-01-06T00:00:00,initial_load
301,2024-01-06T00:00:00,2024-01-10T00:00:00,updated_row
301,2024-01-10T00:00:00,2024-01-11T00:00:00,anomaly_updated_row
301,2024-01-11T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
302,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
302,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
303,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
303,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
304,2024-01-01T00:00:00,2024-01-03T00:00:00,initial_load
304,2024-01-03T00:00:00,2024-01-10T00:00:00,updated_row
304,2024-01-10T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
305,2024-01-01T00:00:00,2024-01-10T00:00:00,initial_load
305,2024-01-10T00:00:00,2024-01-15T00:00:00,anomaly_updated_row
305,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
